Flag,Phrase,FlagName,CategoryNumber,ID,RequiredFlags,IncompatibleStatus,IncompatibleUsage,RelatedFlag,RequiredDifficulty,Mandatory,CategoryName,CategoryTextTag,LayerType,ToyUsed,RequiredStatus,RequiresReadyStep,InteractionDefault,UrgeDisabled,MinimumTime,Kink,BasePleasureIntensity,LayerPleasureIntensity
CaressPressureHard,<b>firmly</b>,Caress,4,2,Caress,,,,,,Pressure,[INTERACTCARESS],Caress,,,,Yes,,20,0,-1,3
TicklerSpeedDefault,,Tickler,1,0,Tickler,,,,,,Speed,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,-1
TicklerSpeedFast,<b>quickly</b>,Tickler,1,1,Tickler,,,,,,Speed,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,3
TicklerSpeedSlow,<b>slowly</b>,Tickler,1,2,Tickler,,,,,,Speed,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,0
TicklerVariantDefault,<b>rub</b> [ITS/YOUR/THEIR] <b>[TICKLER]</b> against,Tickler,2,0,Tickler,,,,,M,Variant,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,-1
TicklerVariantGeneric,<b>rub</b> [ITS/YOUR/THEIR] <b>[TICKLER]</b> against,Tickler,2,1,Tickler,,,,,,Variant,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerVariantRun,<b>run</b> [ITS/YOUR/THEIR] <b>[TICKLER]</b> over,Tickler,2,2,Tickler,,,,,,Variant,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerVariantTrace,<b>trace</b> [ITS/YOUR/THEIR] <b>[TICKLER]</b> in <b>circles</b> around,Tickler,2,3,Tickler,,,,,,Variant,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerVariantStroke,<b>stroke</b> [ITS/YOUR/THEIR] <b>[TICKLER] up and down</b> on,Tickler,2,4,Tickler,,,,,,Variant,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerVariantBrush,<b>brush</b> [ITS/YOUR/THEIR] <b>[TICKLER]</b> against,Tickler,2,5,Tickler,,,,,,Variant,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerLocationDefault,<b>[ITSELF/YOURSELF/SUBNAME]</b>,Tickler,3,0,Tickler,,,,,M,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,-1
TicklerLocationGeneric,<b>[ITSELF/YOURSELF/SUBNAME]</b>,Tickler,3,1,Tickler,,,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerLocationOuterThigh,[ITS/YOUR/SUBNAME] <b>outer thighs</b>,Tickler,3,2,Tickler,,"ThighsRight, ThighsLeft",,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationInnerThigh,[ITS/YOUR/SUBNAME] <b>inner thighs</b>,Tickler,3,3,Tickler,,"ThighsRight, ThighsLeft",,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerLocationThighs,[ITS/YOUR/SUBNAME] <b>thighs</b>,Tickler,3,4,Tickler,,"ThighsRight, ThighsLeft",,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerLocationCrotch,[ITS/YOUR/SUBNAME] <b>crotch</b>,Tickler,3,5,Tickler,,,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,3
TicklerLocationLips,[ITS/YOUR/SUBNAME] <b>lips</b>,Tickler,3,6,Tickler,MouthBusy,Mouth,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationNeck,[ITS/YOUR/SUBNAME] <b>neck</b>,Tickler,3,7,Tickler,,,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationEars,[ITS/YOUR/SUBNAME] <b>ears</b>,Tickler,3,8,Tickler,,,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationButt,[ITS/YOUR/SUBNAME] <b>butt</b>,Tickler,3,9,Tickler,,"AsscheekRight, AsscheekLeft",,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerLocationChest,[ITS/YOUR/SUBNAME] <b>chest</b>,Tickler,3,10,Tickler,,Chest,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationBreasts,[ITS/YOUR/SUBNAME] <b>breasts</b>,Tickler,3,11,Tickler,BreastsBusy,"BreastsRight, BreastsLeft",,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,,,20,0,-1,2
TicklerLocationNipples,[ITS/YOUR/SUBNAME] <b>nipples</b>,Tickler,3,12,Tickler,NipplesBusy,"NipplesRight, NipplesLeft",,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,2
TicklerLocationAbdomen,[ITS/YOUR/SUBNAME] <b>abdomen</b>,Tickler,3,13,Tickler,,Abdomen,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationRubs,[ITS/YOUR/SUBNAME] <b>ribs</b>,Tickler,3,14,Tickler,,Abdomen,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationArmpits,[ITS/YOUR/SUBNAME] <b>armpits</b>,Tickler,3,15,Tickler,,Abdomen,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationSides,[ITS/YOUR/SUBNAME] <b>sides</b>,Tickler,3,16,Tickler,,Abdomen,,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerLocationSoles,[ITS/YOUR/SUBNAME] <b>soles</b>,Tickler,3,17,Tickler,FeetBusy,"FeetRight, FeetLeft",,,,Location,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,1
TicklerPressureDefault,,Tickler,4,0,Tickler,,,,,,Pressure,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,-1
TicklerPressureLight,<b>lightly</b>,Tickler,4,1,Tickler,,,,,,Pressure,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,0
TicklerPressureHard,<b>firmly</b>,Tickler,4,2,Tickler,,,,,,Pressure,[INTERACTTICKLER],Caress,[TICKLER],,Yes,Yes,,20,0,-1,3
NippleClampsSpeedDefault,,Nipple Clamps,1,0,Nipple Clamps,,,,Pain_1_1,,Speed,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsSpeedFast,<b>quickly</b>,Nipple Clamps,1,1,Nipple Clamps,,,,Pain_1_1,,Speed,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsSpeedSlow,<b>slowly</b>,Nipple Clamps,1,2,Nipple Clamps,,,,Pain_1_1,,Speed,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsVariationDefault,<b>pull</b> on [ITS/YOUR/SUBNAME] <b>[NIPPLECLAMPS]</b>,Nipple Clamps,2,0,Nipple Clamps,,,,Pain_1_1,M,Variant,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsVariationGeneric,<b>pull</b> on [ITS/YOUR/SUBNAME] <b>[NIPPLECLAMPS]</b>,Nipple Clamps,2,1,Nipple Clamps,,,,Pain_1_1,,Variant,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsVariationTug,<b>tug</b> [ITS/YOUR/SUBNAME] <b>[NIPPLECLAMPS] back and forth</b>,Nipple Clamps,2,2,Nipple Clamps,,,,Pain_1_1,,Variant,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsVariationTwist,<b>twist</b> [ITS/YOUR/SUBNAME] <b>[NIPPLECLAMPS]</b>,Nipple Clamps,2,3,Nipple Clamps,,,,Pain_1_1,,Variant,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsVariationFlick,<b>flick</b> [ITS/YOUR/SUBNAME] <b>[NIPPLECLAMPS]</b>,Nipple Clamps,2,4,Nipple Clamps,,,,Pain_1_1,,Variant,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsVariationSqueeze,<b>squeeze</b> [ITS/YOUR/SUBNAME] <b>[NIPPLECLAMPS]</b>,Nipple Clamps,2,5,Nipple Clamps,,,,Pain_1_1,,Variant,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsPressureDefault,,Nipple Clamps,3,0,Nipple Clamps,,,,Pain_1_1,,Pressure,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsPressureLight,<b>lightly</b>,Nipple Clamps,3,1,Nipple Clamps,,,,Pain_1_1,,Pressure,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
NippleClampsPressureHard,<b>harshly</b>,Nipple Clamps,3,2,Nipple Clamps,,,,Pain_1_1,,Pressure,[INTERACTNIPPLECLAMPS],Nipples,[NIPPLECLAMPS],NippleClamps,Yes,Yes,,,60,-1,-1
ChewToyVariantDefault,<b>chew on</b> [ITS/YOUR/THEIR] <b>[CHEWTOY]</b>,Chew Toy,1,0,Chew Toy,MouthBusy,,,,M,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,,,40,-1,-1
ChewToyVariantGeneric,<b>chew on</b> [ITS/YOUR/THEIR] <b>[CHEWTOY]</b>,Chew Toy,1,1,Chew Toy,MouthBusy,,,,,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,,,40,-1,1
ChewToyVariantDrop,<b>pick up</b> [ITS/YOUR/THEIR] <b>[CHEWTOY]</b> in [ITS/YOUR/THEIR] <b>mouth</b> and <b>drop it again</b>,Chew Toy,1,2,Chew Toy,MouthBusy,,,,,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,UrgeDisabled,30,40,-1,-1
ChewToyVariantLick,<b>lick</b> [ITS/YOUR/THEIR] <b>[CHEWTOY]</b>,Chew Toy,1,3,Chew Toy,MouthBusy,,,,,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,,,40,-1,1
ChewToyVariantSuck,<b>suck</b> [ITS/YOUR/THEIR] <b>[CHEWTOY]</b>,Chew Toy,1,4,Chew Toy,MouthBusy,,,,,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,,,40,-1,2
ChewToyVariantTug,<b>tug</b> [ITS/YOUR/THEIR] <b>[CHEWTOY]</b> with [ITS/YOUR/THEIR] <b>teeth</b>,Chew Toy,1,5,Chew Toy,MouthBusy,,,,,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,,,40,-1,1
ChewToyVariantFetch,<b>play fetch</b> with [ITS/YOUR/THEIR] <b>[CHEWTOY]</b>,Chew Toy,1,6,Chew Toy,"MouthBusy, LegsBusy",,,,,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,UrgeDisabled,30,40,-1,-1
ChewToyVariantAirCatch,<b>throw</b> [ITS/YOUR/THEIR] <b>[CHEWTOY] up in the air</b> and <b>catch it</b> in [ITS/YOUR/THEIR] <b>mouth</b>,Chew Toy,1,7,Chew Toy,"MouthBusy, LegsBusy",,,,,Variant,[INTERACTCHEWTOY],Oral,[CHEWTOY],,Yes,Yes,UrgeDisabled,30,40,-1,-1
PantiesLocationDefault,<b>wrap</b> [ITS/YOUR] <b>[PANTIES]</b> around [ITS/YOUR] <b>hand</b> and,Panties,1,0,Panties,,,[HAND],,M,Location,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,20,60,-1,-1
PantiesLocationHand,<b>wrap</b> [ITS/YOUR] <b>[PANTIES]</b> around [ITS/YOUR] <b>hand</b> and,Panties,1,1,Panties,,,[HAND],,,Location,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,20,60,2,2
PantiesLocationFace,<b>wear</b> [ITS/YOUR] <b>[PANTIES]</b> on [ITS/YOUR] <b>face</b> and,Panties,1,2,Panties,,,[FACE],,,Location,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,30,60,1,1
PantiesLocationCrotch,<b>wear</b> [ITS/YOUR] <b>[PANTIES]</b> on [ITS/YOUR] <b>crotch</b> and,Panties,1,3,Panties,LegsBusy,Nose,[CROTCH],,,Location,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,30,60,1,1
PantiesLocationMouth,<b>shove</b> [ITS/YOUR] <b>[PANTIES]</b> in [ITS/YOUR] <b>mouth</b> and,Panties,1,4,Panties,MouthBusy,Mouth,[MOUTH],,,Location,[INTERACTPANTIES],"Panties, Oral",[PANTIES],,Yes,,,30,60,1,1
PantiesVariantDefault,<b>worship them</b>,Panties,2,0,Panties,,Worship,,,M,Variant,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,,60,-1,-1
PantiesVariantGeneric,<b>worship them</b>,Panties,2,1,Panties,,Worship,,,,Variant,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,,60,-1,-1
PantiesVariantYourself,<b>rub [ITSELF/YOURSELF] through them</b>,Panties,2,2,Panties,"PenisBusy, ClitBusy, VaginalBusy","DickHead, DickShaft, Clit, Vaginal",,,,Variant,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,,60,2,2
PantiesVariantSniff,<b>sniff them</b>,Panties,2,3,Panties,,Nose,,,,Variant,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,,60,-1,-1
PantiesVariantDickHead,<b>stroke</b> the <b>head</b> of [ITS/YOUR] <b>dick</b>,Panties,2,4,Panties,PenisBusy,DickHead,,,,Variant,[INTERACTPANTIES],"Panties, Penis",[PANTIES],,Yes,,,,60,3,3
PantiesVariantDickShaft,<b>stroke</b> the <b>shaft</b> of [ITS/YOUR] <b>dick</b>,Panties,2,5,Panties,PenisBusy,DickShaft,,,,Variant,[INTERACTPANTIES],"Panties, Penis",[PANTIES],,Yes,,,,60,1,1
PantiesVariantDickFull,<b>stroke</b> [ITS/YOUR] <b>dick</b>,Panties,2,6,Panties,PenisBusy,"DickHead, DickShaft",,,,Variant,[INTERACTPANTIES],"Panties, Penis",[PANTIES],,Yes,,,,60,2,2
PantiesVariantClit,<b>rub</b> [ITS/YOUR] <b>clit</b>,Panties,2,7,Panties,ClitBusy,Clit,,,,Variant,[INTERACTPANTIES],"Panties, Clit",[PANTIES],,Yes,,,,60,3,3
PantiesVariantLabia,<b>rub</b> [ITS/YOUR] <b>labia</b>,Panties,2,8,Panties,VaginalBusy,"LabiaLeft, LabiaRight",,,,Variant,[INTERACTPANTIES],"Panties, Vaginal",[PANTIES],,Yes,,,,60,2,2
PantiesVariantPussy,<b>finger</b> [ITS/YOUR] <b>pussy</b>,Panties,2,9,Panties,VaginalBusy,Vagina,,,,Variant,[INTERACTPANTIES],"Panties, Vaginal",[PANTIES],,Yes,,,,60,2,2
PantiesVariantButtholeRub,<b>rub</b> [ITS/YOUR] <b>butthole</b>,Panties,2,10,Panties,AnalBusy,Butthole,,,,Variant,[INTERACTPANTIES],"Panties, Anal",[PANTIES],,Yes,,,,60,-1,1
PantiesVariantButtholeFinger,<b>finger</b> [ITS/YOUR] <b>butthole</b>,Panties,2,11,Panties,AnalBusy,Anal,,,,Variant,[INTERACTPANTIES],"Panties, Anal",[PANTIES],,Yes,,,,60,-1,2
PantiesVariantTaint,<b>rub</b> [ITS/YOUR] <b>taint</b>,Panties,2,12,Panties,,Taint,,,,Variant,[INTERACTPANTIES],"Panties, Taint",[PANTIES],,Yes,,,,60,-1,1
PantiesVariantNipples,<b>rub</b> [ITS/YOUR] <b>nipples</b>,Panties,2,13,Panties,NipplesBusy,"NipplesRight, NipplesLeft",,,,Variant,[INTERACTPANTIES],"Panties, Nipples",[PANTIES],,Yes,,,,60,-1,1
PantiesVariantBreasts,<b>rub</b> [ITS/YOUR] <b>breasts</b>,Panties,2,14,Panties,BreastsBusy,"BreastsRight, BreastsLeft",,,,Variant,[INTERACTPANTIES],"Panties, Breasts",[PANTIES],,Yes,,,,60,-1,1
PantiesIntensityDefault,,Panties,3,0,Panties,,,,,,Force,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,,60,-1,-1
PantiesIntensityGentle,<b>gently</b>,Panties,3,1,Panties,,Worship,,,,Force,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,,60,0,0
PantiesIntensityVigorous,<b>vigorously</b>,Panties,3,2,Panties,,Worship,,,,Force,[INTERACTPANTIES],Panties,[PANTIES],,Yes,,,,60,3,3
SocksLocationDefault,<b>wear</b> [ITS/YOUR] <b>[SOCKS]</b> on [ITS/YOUR] <b>hands</b> and,Socks,1,0,Socks,,,[HAND],,M,Location,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,20,60,-1,-1
SocksLocationHand,<b>wear</b> [ITS/YOUR] <b>[SOCKS]</b> on [ITS/YOUR] <b>hands</b> and,Socks,1,1,Socks,,,[HAND],,,Location,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,20,60,2,2
SocksLocationFace,<b>wrap</b> [ITS/YOUR] <b>[SOCKS]</b> around [ITS/YOUR] <b>face</b> and,Socks,1,2,Socks,,,[FACE],,,Location,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,30,60,1,1
SocksLocationCrotch,<b>wrap</b> [ITS/YOUR] <b>[SOCKS]</b> around [ITS/YOUR] <b>crotch</b> and,Socks,1,3,Socks,LegsBusy,Nose,[CROTCH],,,Location,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,30,60,1,1
SocksLocationMouth,<b>shove</b> [ITS/YOUR] <b>[SOCKS]</b> in [ITS/YOUR] <b>mouth</b> and,Socks,1,4,Socks,MouthBusy,Mouth,[MOUTH],,,Location,[INTERACTSOCKS],"Socks, Oral",[SOCKS],,Yes,,,30,60,1,1
SocksVariantDefault,<b>worship them</b>,Socks,2,0,Socks,,Worship,,,M,Variant,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,,60,-1,-1
SocksVariantGeneric,<b>worship them</b>,Socks,2,1,Socks,,Worship,,,,Variant,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,,60,-1,-1
SocksVariantYourself,<b>rub [ITSELF/YOURSELF] through them</b>,Socks,2,2,Socks,"PenisBusy, ClitBusy, VaginalBusy","DickHead, DickShaft, Clit, Vaginal",,,,Variant,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,,60,2,2
SocksVariantSniff,<b>sniff them</b>,Socks,2,3,Socks,,Nose,,,,Variant,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,,60,-1,-1
SocksVariantDickHead,<b>stroke</b> the <b>head</b> of [ITS/YOUR] <b>dick</b>,Socks,2,4,Socks,PenisBusy,DickHead,,,,Variant,[INTERACTSOCKS],"Socks, Penis",[SOCKS],,Yes,,,,60,3,3
SocksVariantDickShaft,<b>stroke</b> the <b>shaft</b> of [ITS/YOUR] <b>dick</b>,Socks,2,5,Socks,PenisBusy,DickShaft,,,,Variant,[INTERACTSOCKS],"Socks, Penis",[SOCKS],,Yes,,,,60,1,1
SocksVariantDickFull,<b>stroke</b> [ITS/YOUR] <b>dick</b>,Socks,2,6,Socks,PenisBusy,"DickHead, DickShaft",,,,Variant,[INTERACTSOCKS],"Socks, Penis",[SOCKS],,Yes,,,,60,2,2
SocksVariantClit,<b>rub</b> [ITS/YOUR] <b>clit</b>,Socks,2,7,Socks,ClitBusy,Clit,,,,Variant,[INTERACTSOCKS],"Socks, Clit",[SOCKS],,Yes,,,,60,3,3
SocksVariantLabia,<b>rub</b> [ITS/YOUR] <b>labia</b>,Socks,2,8,Socks,VaginalBusy,"LabiaLeft, LabiaRight",,,,Variant,[INTERACTSOCKS],"Socks, Vaginal",[SOCKS],,Yes,,,,60,2,2
SocksVariantPussy,<b>finger</b> [ITS/YOUR] <b>pussy</b>,Socks,2,9,Socks,VaginalBusy,Vagina,,,,Variant,[INTERACTSOCKS],"Socks, Vaginal",[SOCKS],,Yes,,,,60,2,2
SocksVariantButtholeRub,<b>rub</b> [ITS/YOUR] <b>butthole</b>,Socks,2,10,Socks,AnalBusy,Butthole,,,,Variant,[INTERACTSOCKS],"Socks, Anal",[SOCKS],,Yes,,,,60,-1,1
SocksVariantButtholeFinger,<b>finger</b> [ITS/YOUR] <b>butthole</b>,Socks,2,11,Socks,AnalBusy,Anal,,,,Variant,[INTERACTSOCKS],"Socks, Anal",[SOCKS],,Yes,,,,60,-1,2
SocksVariantTaint,<b>rub</b> [ITS/YOUR] <b>taint</b>,Socks,2,12,Socks,,Taint,,,,Variant,[INTERACTSOCKS],"Socks, Taint",[SOCKS],,Yes,,,,60,-1,1
SocksVariantNipples,<b>rub</b> [ITS/YOUR] <b>nipples</b>,Socks,2,13,Socks,NipplesBusy,"NipplesRight, NipplesLeft",,,,Variant,[INTERACTSOCKS],"Socks, Nipples",[SOCKS],,Yes,,,,60,-1,1
SocksVariantBreasts,<b>rub</b> [ITS/YOUR] <b>breasts</b>,Socks,2,14,Socks,BreastsBusy,"BreastsRight, BreastsLeft",,,,Variant,[INTERACTSOCKS],"Socks, Breasts",[SOCKS],,Yes,,,,60,-1,1
SocksIntensityDefault,,Socks,3,0,Socks,,,,,,Force,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,,60,-1,-1
SocksIntensityGentle,<b>gently</b>,Socks,3,1,Socks,,Worship,,,,Force,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,,60,0,0
SocksIntensityVigorous,<b>vigorously</b>,Socks,3,2,Socks,,Worship,,,,Force,[INTERACTSOCKS],Socks,[SOCKS],,Yes,,,,60,3,3
TediumVariantDefaultNeverLayer,<b>wait</b>,Tedium,1,0,Tedium,,,,,M,Variant,[INTERACTTEDIUM],Tedium,,,Yes,Yes,UrgeDisabled,9999,0,-1,-1
TediumVariantGeneric,<b>wait</b>,Tedium,1,1,Tedium,,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,Yes,UrgeDisabled,9999,0,-1,-1
TediumVariantCountSilent,<b>count<b>,Tedium,1,2,Tedium,,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,Yes,UrgeDisabled,9999,0,-1,-1
TediumVariantCountLoud,<b>count out loud<b>,Tedium,1,3,Tedium,,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,Yes,UrgeDisabled,9999,0,-1,-1
TediumVariantStandInTheCorner,<b>stand in the corner<b>,Tedium,1,4,Tedium,LegsBusy,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,Yes,UrgeDisabled,9999,0,-1,-1
TediumVariantCoinFloor,push a <b>coin across the floor</b> with [ITS/YOUR/THEIR] <b>nose</b>,Tedium,1,5,Tedium,LegsBusy,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,,UrgeDisabled,9999,0,-1,-1
TediumVariantCoinWall,hold a <b>coin against the wall</b> with [ITS/YOUR/THEIR] <b>nose</b>,Tedium,1,6,Tedium,LegsBusy,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,,UrgeDisabled,9999,0,-1,-1
TediumVariantRice,move <b>grains of rice</b> one at a time from <b>one bowl to another</b>,Tedium,1,7,Tedium,LegsBusy,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,,UrgeDisabled,9999,0,-1,-1
TediumVariantHoldWeight,<b>hold a heavy object</b>,Tedium,1,8,Tedium,LegsBusy,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,,UrgeDisabled,9999,0,-1,-1
TediumVariantRelax,<b>relax every muscle</b> in [ITS/YOUR/THEIR] <b>body</b>,Tedium,1,9,Tedium,,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,,UrgeDisabled,9999,0,-1,-1
TediumVariantBreathe,<b>slowly breathe in and out</b>,Tedium,1,10,Tedium,,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,,UrgeDisabled,9999,0,-1,-1
TediumVariantNoseTip,<b>touch the tip</b> of [ITS/YOUR/THEIR] <b>nose</b>,Tedium,1,11,Tedium,,,,,,Variant,[INTERACTTEDIUM],Tedium,,,Yes,,UrgeDisabled,9999,0,-1,-1
AnalBeadsSpeedDefaultNeverLayer,,Anal Beads,1,0,analBeads,,,,,,Speed,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,Yes,,,60,-1,-1
AnalBeadsSpeedFast,<b>quickly</b>,Anal Beads,1,1,analBeads,,,,,,Speed,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,Yes,,,60,-1,-1
AnalBeadsSpeedSlow,<b>slowly</b>,Anal Beads,1,2,analBeads,,,,,,Speed,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,Yes,,,60,-1,-1
AnalBeadsVariantDefault,<b>pull them out one by one</b>,Anal Beads,2,0,analBeads,,,,,M,Variant,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,Yes,,,60,-1,-1
AnalBeadsVariantOneByOne,<b>pull them out one by one</b>,Anal Beads,2,1,analBeads,,,,,,Variant,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,Yes,,,60,-1,-1
AnalBeadsVariantDickPleasure,<b>pull them out</b> while <b>stroking [ITS/YOUR/SUBNAME] dick</b>,Anal Beads,2,2,"analBeads, Penis Stimulation",PenisBusy,,,,,Variant,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,,,,60,-1,-1
AnalBeadsVariantBallsPleasure,<b>pull them out</b> while <b>rubbing [ITS/YOUR/SUBNAME] balls</b>,Anal Beads,2,3,"analBeads, Balls Stimulation",BallsBusy,,,,,Variant,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,,,,60,-1,-1
AnalBeadsVariantClitPleasure,<b>pull them out</b> while <b>rubbing [ITS/YOUR/SUBNAME] clit</b>,Anal Beads,2,4,"analBeads, Clitoral Stimulation",ClitBusy,,,,,Variant,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,,,,60,-1,-1
AnalBeadsVariantPussyPleasure,<b>pull them out</b> while <b>fingering [ITS/YOUR/SUBNAME] pussy</b>,Anal Beads,2,5,"analBeads, Vaginal Fingering",VaginalBusy,,,,,Variant,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,,,,60,-1,-1
AnalBeadsVariantNipplesPleasure,<b>pull them out</b> while <b>rubbing [ITS/YOUR/SUBNAME] nipples</b>,Anal Beads,2,6,"analBeads, Nipple Stimulation",NipplesBusy,,,,,Variant,[INTERACTANALBEADS],Anal,[ANALBEADS],,Yes,,,,60,-1,-1
